"char";"storage";"item";"quantity"
"Olymoly";"key items";"periapt of clarity";"1"
"Olymoly";"key items";"Atma of the Master Crafter";"1"
"Olymoly";"key items";"toxin resilience";"1"
"Olymoly";"key items";"Wepwawet's tooth";"1"
"Olymoly";"key items";"Brand of Twilight";"1"
"Olymoly";"key items";"Imperial Army I.D. tag";"1"
"Olymoly";"key items";"map of the Ranguemont Pass";"1"
"Olymoly";"key items";"military scrip";"1"
"Olymoly";"key items";"phantom gem of envy";"1"
"Olymoly";"key items";"pure white feather";"1"
"Olymoly";"key items";"map of the Bastok area";"1"
"Olymoly";"key items";"Brand of Dawn";"1"
"Olymoly";"key items";"clot memento";"1"
"Olymoly";"key items";"abyssal wyrm memento";"1"
"Olymoly";"key items";"Lydia's vine";"1"
"Olymoly";"key items";"map of Dynamis - Windurst";"1"
"Olymoly";"key items";"semi-pure russet yggzi";"1"
"Olymoly";"key items";"map of the Windurst area";"1"
"Olymoly";"key items";"luminous yellow fragment";"1"
"Olymoly";"key items";"Tonberry key";"1"
"Olymoly";"key items";"Hydra Corps Eyeglass";"1"
"Olymoly";"key items";"map of Alzadaal Ruins";"1"
"Olymoly";"key items";"avatar phantom gem";"1"
"Olymoly";"key items";"Parradamo supply pack";"1"
"Olymoly";"key items";"Atma of the Beast King";"1"
"Olymoly";"key items";"coruscant rosary";"1"
"Olymoly";"key items";"shaft gate operating dial";"1"
"Olymoly";"key items";"Atma of the Impaler";"1"
"Olymoly";"key items";"Steelknight Emblem ∮∮∮";"1"
"Olymoly";"key items";"dusky periapt of intensity";"1"
"Olymoly";"key items";"decaying diremite fang";"1"
"Olymoly";"key items";"map of the Eldieme Necropolis";"1"
"Olymoly";"key items";"map of Ifrit's Cauldron";"1"
"Olymoly";"key items";"Atma of the Noxious Fang";"1"
"Olymoly";"key items";"whisper of the Wyrmking";"1"
"Olymoly";"key items";"manaclipper multi-ticket";"1"
"Olymoly";"key items";"map of Dho Gates";"1"
"Olymoly";"key items";"Lumberjack";"1"
"Olymoly";"key items";"Atmacite of Preparedness";"1"
"Olymoly";"key items";"fabricated pearl of biting winds";"1"
"Olymoly";"key items";"runic disc";"1"
"Olymoly";"key items";"Atma of the Crimson Scale";"1"
"Olymoly";"key items";"impure alizarin yggzi";"1"
"Olymoly";"key items";"Hydra Corps Command Scepter";"1"
"Olymoly";"key items";"map of Davoi";"1"
"Olymoly";"key items";"Atma of the Ultimate";"1"
"Olymoly";"key items";"jug of greasy Goblin juice";"1"
"Olymoly";"key items";"battle trophy: 4th echelon";"1"
"Olymoly";"key items";"prismatic hourglass";"1"
"Olymoly";"key items";"rusted chariot gear";"1"
"Olymoly";"key items";"traverser stone";"1"
"Olymoly";"key items";"Kupofried's corundum";"1"
"Olymoly";"key items";"porter crab memento";"1"
"Olymoly";"key items";"Mark of Zahak";"1"
"Olymoly";"key items";"censer of antipathy";"1"
"Olymoly";"key items";"Atma of Cloak and Dagger";"1"
"Olymoly";"key items";"map of Aydeewa Subterrane";"1"
"Olymoly";"key items";"Carbuncle's Tear";"1"
"Olymoly";"key items";"venomous peiste claw";"1"
"Olymoly";"key items";"Atma of the Gnarled Horn";"1"
"Olymoly";"key items";"great adamantoise memento";"1"
"Olymoly";"key items";"white adamantoise memento";"1"
"Olymoly";"key items";"ferromantoise memento";"1"
"Olymoly";"key items";"emerald abyssite of fortune";"1"
"Olymoly";"key items";"pair of Velkk gloves";"1"
"Olymoly";"key items";"Shard of Envy";"1"
"Olymoly";"key items";"ivory abyssite of merit";"1"
"Olymoly";"key items";"monarch beard";"1"
"Olymoly";"key items";"Atma of the Sanguine Scythe";"1"
"Olymoly";"key items";"map of Adoulin";"1"
"Olymoly";"key items";"ivory abyssite of furtherance";"1"
"Olymoly";"key items";"azure abyssite of celerity";"1"
"Olymoly";"key items";"map of Abyssea - Konschtat";"1"
"Olymoly";"key items";""Sakura and the Holy Grail"";"1"
"Olymoly";"key items";"job gesture: white mage";"1"
"Olymoly";"key items";"map of Norg";"1"
"Olymoly";"key items";"Savage's phantom gem";"1"
"Olymoly";"key items";"censer of abandonment";"1"
"Olymoly";"key items";"map of Morimar Basalt Fields";"1"
"Olymoly";"key items";"Copper Emblem of Service ∮";"1"
"Olymoly";"key items";"rabbit memento";"1"
"Olymoly";"key items";"Atma of the Sundering Slash";"1"
"Olymoly";"key items";"Brand of the Flameserpent";"1"
"Olymoly";"key items";"map of Ve'Lugannon Palace";"1"
"Olymoly";"key items";"watercraft";"1"
"Olymoly";"key items";"Mythril Star ∮∮∮";"1"
"Olymoly";"key items";"Moonlight Medal ∮∮";"1"
"Olymoly";"key items";"Amymone's tooth";"1"
"Olymoly";"key items";"Dynamis - Qufim sliver";"1"
"Olymoly";"key items";"whisper of flames";"1"
"Olymoly";"key items";"lilac-colored seal";"1"
"Olymoly";"key items";"job gesture: warrior";"1"
"Olymoly";"key items";"indigo abyssite of lenity";"1"
"Olymoly";"key items";"Head Wind phantom gem";"1"
"Olymoly";"key items";"memo found in Rala Waterways";"1"
"Olymoly";"key items";"Bastok Trust permit";"1"
"Olymoly";"key items";"job gesture: dragoon";"1"
"Olymoly";"key items";"map of the Aqueducts";"1"
"Olymoly";"key items";"job gesture: blue mage";"1"
"Olymoly";"key items";"vermillion abyssite of guerdon";"1"
"Olymoly";"key items";""Tales from the Tunnel"";"1"
